row_id,id,event_date,firearm_name,range_name,rounds_fired,ammo_description,notes,created,modified
112,01KWG95NNSY1WJY77TEX092Y8M,2017-07-03 20:05:21.9774186,Gevarm,Edson,25,N/A,Zeroing scope.,2026-07-02 02:05:21.9778907+00:00,2026-07-02 02:05:21.9778923+00:00
113,01KWG95NNTD48REV7ZJDQ04CYR,2017-07-04 20:05:21.9780412,Remington 597,Edson,350,N/A,Project Mapleseed event.  25m zero.,2026-07-02 02:05:21.9785595+00:00,2026-07-02 02:05:21.9785611+00:00
114,01KWG95NNVT7J4RKZ6G5QG91XM,2017-07-12 20:05:21.9787128,Israeli 98k,SPFGA,24,N/A,OCW load testing with 150gr Speers and H4895.,2026-07-02 02:05:21.9790361+00:00,2026-07-02 02:05:21.9790376+00:00
115,01KWG95NNVT7J4RKZ6G5QG91XW,2017-07-12 20:05:21.9791752,SKS,SPFGA,95,N/A,Zero Bushnell on Matador chassis w/o riser.,2026-07-02 02:05:21.9797727+00:00,2026-07-02 02:05:21.9797743+00:00
116,01KWG95NNW0HX2PE6JYAVZQK7Z,2017-07-14 20:05:21.9799256,SKS,SPFGA,55,N/A,Wandering zero. Seems that the trigger group / receiver is wandering in the chassis.,2026-07-02 02:05:21.9809731+00:00,2026-07-02 02:05:21.9809748+00:00
117,01KWG95NNXQ3DNT1ZRP6CHNS10,2017-07-14 20:05:21.9811378,M305,SPFGA,40,N/A,"-1MOA elevation, shooting at 100m.",2026-07-02 02:05:21.9817077+00:00,2026-07-02 02:05:21.9817094+00:00
118,01KWG95NNYKC7QCDN1K2JE7D3S,2017-07-17 20:05:21.9818597,SKS,SPFGA,130,N/A,Re-seated the reciever in the chassis. Trying to fix wandering zero. The mag cover is very sticky.,2026-07-02 02:05:21.9828252+00:00,2026-07-02 02:05:21.9828273+00:00
119,01KWG95NNZPYPTXQ45W18QAWYK,2017-07-23 20:05:21.9831159,SKS,SPFGA,60,N/A,"100m. Around 3MOA.
Practicing. Minor Scope adjustments
No wind. 
The pin holding in the Razor mount is coming loose (vibration)?",2026-07-02 02:05:21.9839785+00:00,2026-07-02 02:05:21.9839803+00:00
120,01KWG95NP0HYZ6PVF04DHZ9E3Z,2017-07-23 20:05:21.9841358,Armalite M15A4,SPFGA,20,N/A,"Confirming zero @ 100m. Was getting about 2MOA.
Stuck round after 20 shots.",2026-07-02 02:05:21.9846551+00:00,2026-07-02 02:05:21.9846569+00:00
121,01KWG95NP1JQCBX92TPA76QZT4,2017-07-26 20:05:21.9848222,Armalite M15A4,SPFGA,120,N/A,"Practicing at 200m.
+2MOA/+0MOA

25C, almost no wind. Group really opened up when the barrel got hot.",2026-07-02 02:05:21.9853664+00:00,2026-07-02 02:05:21.985368+00:00
122,01KWG95NP2YDYYEEPDGEP85WN9,2017-08-14 20:05:21.9855321,Remington 597,SPFGA,160,N/A,"Shoot at 25m, mostly from the kneeling. 
+5.5/+1.5 on the dials to zero (compared to the Federal Blue Box).

 Could keep the groups inside of 2"""" for the most part.",2026-07-02 02:05:21.9860838+00:00,2026-07-02 02:05:21.9860854+00:00
123,01KWG95NP2YDYYEEPDGEP85WNH,2017-08-24 20:05:21.9862299,SKS,SPFGA,90,N/A,"New trigger. About 5 rounds didn't fire because the not struck hard enough. Receiver still shifting in chassis, seems the moved 2MOA down and 2MOA left.",2026-07-02 02:05:21.9869151+00:00,2026-07-02 02:05:21.9869167+00:00
124,01KWG95NP3GWRQ41P3RMHCH3KE,2017-08-29 20:05:21.9870672,SKS,SPFGA,105,N/A,About 5 FTF (weak primer strikes). Should be zeroed for 50m. Fired approximately 40 rounds from the stand low ready. 20 single and 20 controlled pairs.,2026-07-02 02:05:21.9877823+00:00,2026-07-02 02:05:21.9877841+00:00
125,01KWG95NP4JPET0X0BHH0A3APX,2017-09-17 20:05:21.987958,Israeli 98k,SPFGA,45,N/A,Zeroed for the 150gr. Need +4.5MOA for the S&B,2026-07-02 02:05:21.9883112+00:00,2026-07-02 02:05:21.9883129+00:00
126,01KWG95NP4JPET0X0BHH0A3AQ5,2017-09-23 20:05:21.988456,Israeli 98k,SPFGA,44,N/A,"+4.5MOA @ 100m
~ +5.5MOA @150m
+7.75MOA (or +6.5 MOA) @ 200m",2026-07-02 02:05:21.9888366+00:00,2026-07-02 02:05:21.9888382+00:00
127,01KWG95NP50QZA46ZHVPTY0RWF,2017-09-23 20:05:21.9889764,PT-101,SPFGA,300,N/A,Plinking with Roland at 7m.,2026-07-02 02:05:21.9897215+00:00,2026-07-02 02:05:21.9897231+00:00
128,01KWG95NP6KZC1CRN0VME37NB0,2017-09-27 20:05:21.9898649,Israeli 98k,SPFGA,20,N/A,"Confirming the drops for 100m, 150m, and 200m.
",2026-07-02 02:05:21.9902518+00:00,2026-07-02 02:05:21.9902534+00:00
129,01KWG95NP7B38DY9YNT25F83PK,2017-09-30 20:05:21.9904951,Israeli 98k,SPFGA,1,N/A,Hunting. Doe hit around 100m.,2026-07-02 02:05:21.9910912+00:00,2026-07-02 02:05:21.991093+00:00
130,01KWG95NP7B38DY9YNT25F83PV,2017-10-04 20:05:21.9912472,M305,SPFGA,50,N/A,"Gathering/confirm DOPE & velocities for a 200m zero.
+2C
Had to add +1.25MOA from the last time.",2026-07-02 02:05:21.9918405+00:00,2026-07-02 02:05:21.9918421+00:00
131,01KWG95NP808J6NBE3KAXHTHDT,2017-10-08 20:05:21.9919879,NEA 12.5,SPFGA,85,N/A,Put a 25m zero on the Bushnell RDS. Lots of stoppages. Seems that the shoulders need to be bumped back.,2026-07-02 02:05:21.9923107+00:00,2026-07-02 02:05:21.9923125+00:00
132,01KWG95NP94B0RFXC6SKC26MBV,2017-10-08 20:05:21.9924777,M305,SPFGA,20,N/A,"200m, confirming zero. +2C. Had a +1.25MOA over the summer 200m. Rest the scope zero to this.",2026-07-02 02:05:21.993096+00:00,2026-07-02 02:05:21.9930977+00:00
133,01KWG95NPA7N9EGXVYJ5ZRKTNH,2017-10-16 20:05:21.9932485,M305,SPFGA,45,N/A,"-3MOA @ 100m
-1.5MOA @ 150M",2026-07-02 02:05:21.9943101+00:00,2026-07-02 02:05:21.9943119+00:00
134,01KWG95NPBC3M5ANMJ03441M2R,2017-10-22 20:05:21.9944765,Remington 597,SPFGA,50,N/A,Just trying to chrony some of the ammo.,2026-07-02 02:05:21.9951223+00:00,2026-07-02 02:05:21.995124+00:00
135,01KWG95NPBC3M5ANMJ03441M30,2017-10-28 20:05:21.9952817,M305,SPFGA,37,N/A,"300m. +15C.
Wind 11 o'clock, 3 to 10mph
+3MOA / -1MOA.
",2026-07-02 02:05:21.9959368+00:00,2026-07-02 02:05:21.9959385+00:00
136,01KWG95NPC0ZWAMAR8CQKQAVF1,2017-11-11 20:05:21.9960952,M305,SPFGA,90,N/A,"Confirming DOPE after  a good cleaning of barrel.

100m -1.75MOA
150m -1.25MOA
200m - 0MOA",2026-07-02 02:05:21.996799+00:00,2026-07-02 02:05:21.9968007+00:00
137,01KWG95NPDDG16C6T1XRQ59PDY,2017-11-22 20:05:21.9969569,Springfield XD-9,Phoenix,160,N/A,Lots of stove pipes. Three time the practice ammo had a stuck case in the chamber.,2026-07-02 02:05:21.9976043+00:00,2026-07-02 02:05:21.9976066+00:00
138,01KWG95NPE1KA2ABENF26J6SMV,2017-11-23 20:05:21.9978424,Springfield XD-9,Phoenix,30,N/A,Ran flawlessly with factory ammo,2026-07-02 02:05:21.9985276+00:00,2026-07-02 02:05:21.9985293+00:00
139,01KWG95NPFS7XX6QZQ8SRQPR09,2017-11-23 20:05:21.9987157,Springfield XD-9,Phoenix,60,N/A,"Still getting stovepipes, even with the good  handloads. Suspect they are too long.",2026-07-02 02:05:21.9993806+00:00,2026-07-02 02:05:21.9993824+00:00
140,01KWG95NPFS7XX6QZQ8SRQPR0H,2017-11-24 20:05:21.9995545,CZ-85,Phoenix,50,N/A,The handloads had some stovepipes. Factory ammo ran fine.,2026-07-02 02:05:21.9998875+00:00,2026-07-02 02:05:21.9998892+00:00
141,01KWG95NPGR1TP6YY4HZCNVGGQ,2017-11-24 20:05:22.0000419,Springfield XD-9,Phoenix,50,N/A,Testing rounds of different length.,2026-07-02 02:05:22.0008881+00:00,2026-07-02 02:05:22.0008901+00:00
142,01KWG95NPH6SPX6G0J2730JH9Q,2017-11-24 20:05:22.0010659,CZ-85,Phoenix,90,N/A,Rapid fire at 15' and 20'. Testing some handloads for reliable.,2026-07-02 02:05:22.0014221+00:00,2026-07-02 02:05:22.0014238+00:00
143,01KWG95NPJCWDEF8PFR87JVJB8,2017-11-26 20:05:22.0015864,Springfield XD-9,Phoenix,150,N/A,Replaced recoil spring with Wolff springs. Some jams; could easily be attributed to the practice ammo.,2026-07-02 02:05:22.0022989+00:00,2026-07-02 02:05:22.0023006+00:00
144,01KWG95NPKFXSG5VHGY9V2YQZJ,2017-12-02 20:05:22.0024557,Remington 700 SPS,SPFGA,60,N/A,"Shooting assorted handloads. Zeroing the Vortex Diamondback.

-2C / 923mb / no wind
",2026-07-02 02:05:22.0031095+00:00,2026-07-02 02:05:22.0031111+00:00
145,01KWG95NPM5CSJ6BSSBM3FNPM3,2017-12-14 20:05:22.0032586,PT-101,Phoenix,285,N/A,The slide pin sheared.,2026-07-02 02:05:22.0044869+00:00,2026-07-02 02:05:22.0044887+00:00
146,01KWG95NPNWQXW9TVQXR6176B7,2017-12-28 20:05:22.0046646,CZ-85,Phoenix,100,N/A,"Shoots okay, not a lot of jams",2026-07-02 02:05:22.0050533+00:00,2026-07-02 02:05:22.0050548+00:00
147,01KWG95NPNWQXW9TVQXR6176BF,2017-12-28 20:05:22.0052094,Springfield XD-9,Phoenix,75,N/A,"Lots of jams, no good",2026-07-02 02:05:22.0059739+00:00,2026-07-02 02:05:22.0059755+00:00
148,01KWG95NPPDTSHT2SMYVSZMDNW,2017-12-28 20:05:22.006129,Springfield XD-9,Phoenix,30,N/A,"",2026-07-02 02:05:22.0068707+00:00,2026-07-02 02:05:22.0068723+00:00
149,01KWG95NPQEGN9X3P55Z912ZK1,2017-12-29 20:05:22.0071061,CZ-85,Phoenix,175,N/A,Shoots accurate out to 21'. Did 1-2-R-3 drills.,2026-07-02 02:05:22.0075197+00:00,2026-07-02 02:05:22.0075214+00:00
150,01KWG95NPR1RRXECNTCEDGWJMR,2017-12-29 20:05:22.0076685,Springfield XD-9,Phoenix,175,N/A,"The same ammo runs fine in the CZ, constantly jams in this pistol.",2026-07-02 02:05:22.0084464+00:00,2026-07-02 02:05:22.008448+00:00
151,01KWG95NPSBV29E1RAE507D124,2017-12-31 20:05:22.0086109,CZ-85,Phoenix,250,N/A,"5 yards
1-2-R-3 drills
Some shooting at 10 & 15 yards",2026-07-02 02:05:22.0090428+00:00,2026-07-02 02:05:22.0090541+00:00
152,01KWG95NPT9EV8TY56GGYGD8AT,2018-01-27 20:05:22.0092011,Springfield XD-9,Phoenix,284,N/A,"IPSC Black Badge Course, Day 1",2026-07-02 02:05:22.0100776+00:00,2026-07-02 02:05:22.0100795+00:00
153,01KWG95NPVPPYVMKJFPA3820YM,2018-01-28 20:05:22.0102814,Springfield XD-9,Phoenix,174,N/A,Black Badge day 2,2026-07-02 02:05:22.0111456+00:00,2026-07-02 02:05:22.0111473+00:00
154,01KWG95NPVPPYVMKJFPA3820YX,2018-02-02 20:05:22.0112965,G41,Phoenix,150,N/A,Sighting in the RMR,2026-07-02 02:05:22.0116723+00:00,2026-07-02 02:05:22.0116739+00:00
155,01KWG95NPXSC3R1SF6BA3AC8BS,2018-02-04 20:05:22.0118318,Springfield XD-9,Phoenix,230,N/A,"",2026-07-02 02:05:22.0130604+00:00,2026-07-02 02:05:22.0130621+00:00
156,01KWG95NPYXJAT4X48QBKYXYV7,2018-02-08 20:05:22.0132304,Springfield XD-9,Phoenix,295,N/A,5/50 of the practice rounds were junk. Had 2/250 squibs with the good ammo,2026-07-02 02:05:22.0142867+00:00,2026-07-02 02:05:22.0142886+00:00
157,01KWG95NPYXJAT4X48QBKYXYVF,2018-02-14 20:05:22.014467,G41,Phoenix,102,N/A,"The 800-X/6.6gr of 800-X is way to much. Groups far to big, too much flipperosity.",2026-07-02 02:05:22.0148135+00:00,2026-07-02 02:05:22.0148151+00:00
158,01KWG95NPZJV361B0YCV0YVV5Z,2018-02-15 20:05:22.0149784,G41,Phoenix,50,N/A,"5.1gr was not enough to cycle the action. 6.0gr seemed okay, but was hitting about 3"""" high at 21'.",2026-07-02 02:05:22.0153433+00:00,2026-07-02 02:05:22.015345+00:00
159,01KWG95NPZJV361B0YCV0YVV67,2018-02-19 20:05:22.0154925,G41,Phoenix,50,N/A,"RMR needs adjustment, but good load.",2026-07-02 02:05:22.0158554+00:00,2026-07-02 02:05:22.015857+00:00
160,01KWG95NQ124AQQ25DJN0SWSTK,2018-02-19 20:05:22.016003,Springfield XD-9,Phoenix,50,N/A,Ran fine. Hitting low left a bit - flinching.,2026-07-02 02:05:22.0170261+00:00,2026-07-02 02:05:22.0170283+00:00
161,01KWG95NQ124AQQ25DJN0SWSTV,2018-02-21 20:05:22.0172094,CZ-85,Phoenix,150,N/A,"Crummy groups. Crimp seems off, lots of feed issues.",2026-07-02 02:05:22.0176951+00:00,2026-07-02 02:05:22.0176967+00:00
162,01KWG95NQ2893GRG88X0FMKXP1,2018-02-21 20:05:22.0178566,CZ-85,Phoenix,54,N/A,Good groups.  No feed issues,2026-07-02 02:05:22.0183413+00:00,2026-07-02 02:05:22.0183429+00:00
163,01KWG95NQ2893GRG88X0FMKXP9,2018-02-25 20:05:22.0184918,CZ-85,Phoenix,300,N/A,Worked entirely on present / 2 rounds at 15'. Saw good improvement.,2026-07-02 02:05:22.0189782+00:00,2026-07-02 02:05:22.0189797+00:00
164,01KWG95NQ39P7JCSS6G7B4Q670,2018-03-02 20:05:22.0191321,G41,Phoenix,200,N/A,"Adjusted the RMR. Slow fire at 24ft, just learning the trigger. Got good groups. Had 9 squib loads.",2026-07-02 02:05:22.019535+00:00,2026-07-02 02:05:22.0195366+00:00
165,01KWG95NQ4QMV4VSBTC0NXMJTY,2018-03-04 20:05:22.019687,CZ-85,Phoenix,200,N/A,"Double action, present, 2 rounds. 30 at max range, 20 rounds at 40'.",2026-07-02 02:05:22.0202578+00:00,2026-07-02 02:05:22.0202594+00:00
166,01KWG95NQ5MCSRPJXWBWEVG3G9,2018-03-11 20:05:22.0204258,SKS,CHAS,30,N/A,Service rifle shoot. Fired 30 out of 40 (10 light primer strikes) Scored a total of 79 out of 150/200 at 200m.,2026-07-02 02:05:22.0211911+00:00,2026-07-02 02:05:22.0211928+00:00
167,01KWG95NQ5MCSRPJXWBWEVG3GH,2018-03-17 20:05:22.0213549,NEA 12.5,CHAS,8,N/A,CHAS skills & drills,2026-07-02 02:05:22.0216887+00:00,2026-07-02 02:05:22.0216907+00:00
168,01KWG95NQ6JWFDBHNZYJSMDJ6P,2018-03-17 20:05:22.0218753,G41,CHAS,80,N/A,CHAS skills&drills,2026-07-02 02:05:22.0222993+00:00,2026-07-02 02:05:22.0223009+00:00
169,01KWG95NQ6JWFDBHNZYJSMDJ6Z,2018-03-18 20:05:22.0224617,Winchester SXP,CHAS,29,N/A,CHAS 3-gun skills & drills day.,2026-07-02 02:05:22.0227835+00:00,2026-07-02 02:05:22.0227851+00:00
170,01KWG95NQ7DQW577Y24322XNG7,2018-04-08 20:05:22.0230162,GSG STG-44,SPFGA,100,N/A,"Testing out sights. Shoots way low when set at """"1"""".",2026-07-02 02:05:22.0233463+00:00,2026-07-02 02:05:22.023348+00:00
171,01KWG95NQ8B62612NN41RT94FS,2018-04-22 20:05:22.023496,SKS,SPFGA,50,N/A,Had 5 light primer strikes.,2026-07-02 02:05:22.0243454+00:00,2026-07-02 02:05:22.0243472+00:00
172,01KWG95NQ9E379BYBVBFR8JJ7X,2018-04-22 20:05:22.0245334,NEA 12.5,SPFGA,90,N/A,Just checking the zero of the TRS-25. Seemed good at 25m.,2026-07-02 02:05:22.0254029+00:00,2026-07-02 02:05:22.0254049+00:00
173,01KWG95NQANDC12R5RW8Q012EK,2018-04-30 20:05:22.0256146,NEA 12.5,CDTSA/Milo,400,N/A,"CQB clinic. Has some fail-to-feed, related to the dusty 2nd day.",2026-07-02 02:05:22.0260772+00:00,2026-07-02 02:05:22.0260791+00:00
174,01KWG95NQANDC12R5RW8Q012EV,2018-04-30 20:05:22.0262702,G41,CDTSA/Milo,100,N/A,CQB Clinic @ Milo. Has some real accuracy issues (user related).,2026-07-02 02:05:22.0268565+00:00,2026-07-02 02:05:22.0268584+00:00
175,01KWG95NQBJXWJHTDRHSZZHSB7,2018-05-06 20:05:22.0270442,Remington 597,SPFGA,40,N/A,"Rimfire silhouette, 8/40",2026-07-02 02:05:22.0277484+00:00,2026-07-02 02:05:22.0277502+00:00
176,01KWG95NQCJZ50FQDETA8SG519,2018-05-06 20:05:22.0279116,GSG STG-44,SPFGA,95,N/A,"25m, 6'oclock hold, sights at bottom.",2026-07-02 02:05:22.0282675+00:00,2026-07-02 02:05:22.0282692+00:00
177,01KWG95NQDB75XD0JH8KYR388J,2018-05-06 20:05:22.0284317,Remington 597,SPFGA,40,N/A,25m: -1.75MOA E/-2MOA W,2026-07-02 02:05:22.0290675+00:00,2026-07-02 02:05:22.0290691+00:00
178,01KWG95NQDB75XD0JH8KYR388T,2018-05-06 20:05:22.0292313,GSG STG-44,SPFGA,50,N/A,"25m, set sights to 100. POI is POA",2026-07-02 02:05:22.0297254+00:00,2026-07-02 02:05:22.0297271+00:00
179,01KWG95NQEBNAE8A8M3YAVRH19,2018-05-10 20:05:22.0298937,G17,Phoenix,276,N/A,"The 124gr CamPro / 4.6gr HP-38 seems a bit hot.  Put the RMR on, shook off.  Wrong screws?  Needs Loctite?",2026-07-02 02:05:22.0302774+00:00,2026-07-02 02:05:22.030279+00:00
180,01KWG95NQEBNAE8A8M3YAVRH1H,2018-05-12 20:05:22.0304461,CZ-85,Phoenix,45,N/A,Pratice ammo. No jams. Did double action-single action pairs.,2026-07-02 02:05:22.0309987+00:00,2026-07-02 02:05:22.0310002+00:00
181,01KWG95NQF1Y2SFERWFR4HG96N,2018-05-12 20:05:22.0311653,G17,Phoenix,300,N/A,One squib. Zeroing RMR. Practicing double taps at 30' and some 55' shots.,2026-07-02 02:05:22.0314946+00:00,2026-07-02 02:05:22.0314962+00:00
182,01KWG95NQG3ZDWA2Z6SYMKWQ6Q,2018-05-20 20:05:22.0316404,M305,SPFGA,60,N/A,"Zeroing the Strike Eagle 1-6 @ 100m.
Range camera hit with spall, damaged camera.",2026-07-02 02:05:22.0324068+00:00,2026-07-02 02:05:22.0324085+00:00
183,01KWG95NQH6MJVHXVKR3SEJZHK,2018-05-20 20:05:22.032563,M305,SPFGA,40,N/A," 1-6 Strike Eagle, was shooting a touch high at 100m (2in?).

Shooting @ 100m. Series 15 on the Chrony.",2026-07-02 02:05:22.0333555+00:00,2026-07-02 02:05:22.0333573+00:00
184,01KWG95NQJDPBY9VHQXD6DT8ZZ,2018-05-21 20:05:22.0335402,M305,SPFGA,39,N/A,Zerod rifle,2026-07-02 02:05:22.0345396+00:00,2026-07-02 02:05:22.0345422+00:00
185,01KWG95NQKQZBY2N9W15ZZTHH6,2018-05-21 20:05:22.0347463,M305,SPFGA,50,N/A,+2MOA off the CamPro zero,2026-07-02 02:05:22.0355859+00:00,2026-07-02 02:05:22.0355879+00:00
186,01KWG95NQM08F00C3QEWNCH23X,2018-05-21 20:05:22.0357685,Remington 597,SPFGA,100,N/A,"100m 
+3.75MOA / -3.75MOA",2026-07-02 02:05:22.0364594+00:00,2026-07-02 02:05:22.036461+00:00
187,01KWG95NQQ5Y5N76RE73D2FFN3,2018-05-24 20:05:22.0392608,Winchester SXP,CHAS,16,N/A,3-gun skills and drills,2026-07-02 02:05:22.0396719+00:00,2026-07-02 02:05:22.0396739+00:00
188,01KWG95NQR6GRZQ5YJ9MHE82WR,2018-05-24 20:05:22.0399239,NEA 12.5,CHAS,45,N/A,3-gun skills and drills,2026-07-02 02:05:22.0403727+00:00,2026-07-02 02:05:22.0403743+00:00
189,01KWG95NQR6GRZQ5YJ9MHE82X0,2018-05-24 20:05:22.0405972,G17,SPFGA,67,N/A,"3-gun skills and drills night. 
Was shooting consistently low, by a lot.",2026-07-02 02:05:22.0409368+00:00,2026-07-02 02:05:22.0409384+00:00
190,01KWG95NQTPYXQK14WM11VK59Y,2018-05-27 20:05:22.0411557,G41,Phoenix,270,N/A,"Bill Drill @ 15' & 30'
Long range 45'",2026-07-02 02:05:22.0420075+00:00,2026-07-02 02:05:22.0420092+00:00
191,01KWG95NQTPYXQK14WM11VK5A6,2018-05-30 20:05:22.0423142,G41,Phoenix,149,N/A,"5 yards. 
Bill drill, draw & double tap.
Going slow, okay accuracy. ",2026-07-02 02:05:22.0428241+00:00,2026-07-02 02:05:22.0428259+00:00
192,01KWG95NQVJ1T2WAS3PQ24MC4M,2018-05-30 20:05:22.0430454,G17,Phoenix,290,N/A,"The 124gr CamPro FMJRN /4.5gr HP-38 seemed to be okay.

The 125gr BDX/4.8gr 800-x was good too, had softer impulse.",2026-07-02 02:05:22.0434208+00:00,2026-07-02 02:05:22.0434224+00:00
193,01KWG95NQWNX4T3TGNHJ1ZNG7Q,2018-06-18 20:05:22.0436483,SKS,SPFGA,165,N/A,Rezerod TRS-25.  Modified Navy Drill. Best time was 44.94 with 9 misses.,2026-07-02 02:05:22.0444467+00:00,2026-07-02 02:05:22.0444484+00:00
194,01KWG95NQXC9ZKYK81PXV1PPKV,2018-06-20 20:05:22.0448913,Remington 597,SPFGA,120,N/A,"Was gathering DOPE at 100m for the various brands. CCI Mini Mag had the best result, followed by Winchester M22.",2026-07-02 02:05:22.0457423+00:00,2026-07-02 02:05:22.0457442+00:00
195,01KWG95NQYGWZH5BN8TJP8DX6F,2018-06-25 20:05:22.0459763,G41,SPFGA,150,N/A,"7m. Practiced my press outs, draw from holster w/double tap.",2026-07-02 02:05:22.0465026+00:00,2026-07-02 02:05:22.0465044+00:00
196,01KWG95NQZ2C6VSWR4FDD0RD8Z,2018-06-27 20:05:22.0467423,G41,SPFGA,200,N/A,"Press-outs and drawing from holster, firing a single shot.",2026-07-02 02:05:22.0472687+00:00,2026-07-02 02:05:22.0472704+00:00
197,01KWG95NR02ZTYX4XF50AMS313,2018-07-16 20:05:22.0474805,M305,Edson,25,N/A,Shot out to 600m. Got consistent hits.,2026-07-02 02:05:22.048268+00:00,2026-07-02 02:05:22.0482759+00:00
198,01KWG95NR02ZTYX4XF50AMS31B,2018-07-16 20:05:22.048501,Israeli 98k,Edson,20,N/A,Shooting to 300m. Poor results.,2026-07-02 02:05:22.0489311+00:00,2026-07-02 02:05:22.0489327+00:00
199,01KWG95NR16TJJ27GPF4JSVR76,2018-07-18 20:05:22.0491561,Israeli 98k,SPFGA,22,N/A,Just practice @ 100m,2026-07-02 02:05:22.0496193+00:00,2026-07-02 02:05:22.0496212+00:00
200,01KWG95NR2ZBGDG586RS48QWDQ,2018-07-18 20:05:22.0498684,M305,SPFGA,50,N/A,"300m work
+7.0MOA / -1.0MOA
+29C
Prone with Caldwell front rest and rear bag.",2026-07-02 02:05:22.0507447+00:00,2026-07-02 02:05:22.0507465+00:00
201,01KWG95NR4VRVMGMG1944NBG5N,2018-07-19 20:05:22.0510106,M305,SPFGA,60,N/A,"100m zero confirm
200m +4MOA",2026-07-02 02:05:22.0522159+00:00,2026-07-02 02:05:22.0522184+00:00
202,01KWG95NR5JXKT1X8AFC928X3C,2018-07-22 20:05:22.0524948,G41,Phoenix,165,N/A,"21 feet
Draw & double tap.
Draw & fire 4 rounds. 
Had to come back to 15', groups too big at 21'.",2026-07-02 02:05:22.0530687+00:00,2026-07-02 02:05:22.0530704+00:00
203,01KWG95NR5JXKT1X8AFC928X3M,2018-07-23 20:05:22.0533044,GSG STG-44,SPFGA,90,N/A,"Trying out the zero with the new sight height.
Shot some Rimfire silhouette.",2026-07-02 02:05:22.0536691+00:00,2026-07-02 02:05:22.0536707+00:00
204,01KWG95NR6MDN7FZEQ7EB8ZGJN,2018-07-26 20:05:22.0538805,SKS,SPFGA,250,N/A,"50m range:
Navy Qualification Drill
2 left, 2 right. 8.3sec par
1 shot from low ready, 2 second part

",2026-07-02 02:05:22.0546953+00:00,2026-07-02 02:05:22.054697+00:00
